"left_categ","centleft_categ","centright_categ","right_categ","character","switch_cond","trial_cond","trialN","opt_choice","corr_ans","obj_category","opt_choice_cat","cuedCharacter","V1","P1","V2","P2","V3","P3","V4","P4","Prob","Delta","response","respCat","accuracy","task_resp.keys","participant"
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,16,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.25,0.146220242698775,0.0258620689655172,0.0948499266411687,0.25,0.146220242698775,0.99916970765509,0.612709587961281,NA,0.00802615933412598,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,17,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.25,0.144977306842218,0.00267538644470868,0.0940436608831712,0.25,0.144977306842218,0.99916970765509,0.616001725432393,NA,-0.0258620689655172,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,18,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.25,0.145576771965022,0.00267538644470868,0.0902976316603017,0.25,0.145576771965022,0.999914107688458,0.618548824409654,NA,0.000830292344909611,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,19,4,3,"Electronic device & accessory","Hand labour tool & accessory","stimuli/m5.png",0.0258620689655172,0.24602863762206,0.0106926603672959,0.285746119389349,0.000276764114969863,0.234168709497947,2.86307705141238e-05,0.234056533490644,NA,-0.103362383550527,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,20,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.25,0.145447355835368,0.00267538644470868,0.0902173580709878,0.25,0.145447355835368,0.999991114588461,0.618887930258275,NA,8.58923115423238e-05,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,21,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.25,0.145433970482192,0.00267538644470868,0.0902090554710989,0.0258620689655172,0.145433970482192,0.999991114588461,0.618923003564517,NA,-0.25,2,"Kitchen & utensil",0,2,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,22,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.25,0.153264899796813,0.00267538644470868,0.0950663851210473,0.0258620689655172,0.099419644189358,0.999999080819496,0.652249070892782,NA,8.88541153887257e-06,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,23,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.0258620689655172,0.25811345333052,0.897657861417307,0.250662290938891,0.000276764114969863,0.245670970886387,2.86307705141238e-05,0.245553284844202,NA,0.989307339632704,4,"Hand labour tool & accessory",1,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,24,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.0258620689655172,0.120666158710986,0.897657861417307,0.649690080997405,2.86307705141238e-05,0.114849388829411,2.86307705141238e-05,0.114794371462198,NA,-0.000276764114969863,2,"Kitchen & utensil",0,2,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,25,4,3,"Electronic device & accessory","Hand labour tool & accessory","stimuli/m5.png",0.0258620689655172,0.120672797810616,0.897657861417307,0.649725827201828,2.86307705141238e-05,0.114800687493778,2.96180384628867e-06,0.114800687493778,NA,-2.86307705141238e-05,1,"Outdoor activity & sport item",0,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,26,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.0258620689655172,0.120673484474165,0.897657861417307,0.649729524332005,2.96180384628867e-06,0.1148013407433,2.96180384628867e-06,0.114795650450529,NA,-2.86307705141238e-05,2,"Kitchen & utensil",0,2,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,27,1,3,"Electronic device & accessory","Outdoor activity & sport item","stimuli/m2.png",0.25,0.153263362003089,0.00267538644470868,0.0950654312660509,0.0258620689655172,0.0994186466556427,0.103448180774431,0.652252560075218,NA,-0.999999080819496,1,"Outdoor activity & sport item",0,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,28,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.00267538644470868,0.120674171145528,0.897657861417307,0.649733221504259,2.96180384628867e-06,0.114796303675106,2.96180384628867e-06,0.114796303675106,NA,-0.0258620689655172,3,"Electronic device & accessory",0,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,29,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.25,0.330854589906195,0.00267538644470868,0.20522082945793,0.00267538644470868,0.214618256694765,0.103448180774431,0.24930632394111,NA,-0.0258620689655172,2,"Kitchen & utensil",0,2,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,30,1,4,"Hand labour tool & accessory","Outdoor activity & sport item","stimuli/m2.png",0.0258620689655172,0.333993267333555,0.00267538644470868,0.20716767258689,0.00267538644470868,0.20716767258689,0.103448180774431,0.251671387492665,NA,-0.25,3,"Electronic device & accessory",0,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,31,1,2,"Kitchen & utensil","Outdoor activity & sport item","stimuli/m2.png",0.0258620689655172,0.245455790704813,0.000276764114969863,0.23470808932781,0.00267538644470868,0.23470808932781,0.103448180774431,0.285128030639566,NA,-0.00267538644470868,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,32,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.0258620689655172,0.245722304159799,0.000276764114969863,0.233877142986719,0.00267538644470868,0.234962933035592,0.907253260080114,0.28543761981789,NA,0.896551819225569,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,33,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.0258620689655172,0.119148378741551,0.000276764114969863,0.113404774169184,0.00267538644470868,0.113931263306665,0.99040550966346,0.6535155837826,NA,0.0927467399198865,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,34,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.00267538644470868,0.116003198466673,0.989412882215583,0.653184599851856,2.96180384628867e-06,0.115406100840736,2.96180384628867e-06,0.115406100840736,NA,0.102342138582693,4,"Hand labour tool & accessory",1,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,35,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.0258620689655172,0.106971856439841,0.000276764114969863,0.101815226947675,0.00267538644470868,0.102287910848426,0.99900746651691,0.688925005764058,NA,0.00959449033653992,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,36,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.0258620689655172,0.105751580469309,0.000276764114969863,0.100653774963821,0.00267538644470868,0.101121066747198,0.999897324122439,0.692473577819672,NA,0.000992533483090363,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,37,1,3,"Electronic device & accessory","Outdoor activity & sport item","stimuli/m2.png",0.0258620689655172,0.105625787346239,0.000276764114969863,0.100534045758402,0.00267538644470868,0.101000781691052,0.103437654219563,0.692839385204307,NA,-0.999897324122439,1,"Outdoor activity & sport item",0,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,38,1,3,"Electronic device & accessory","Outdoor activity & sport item","stimuli/m2.png",0.0258620689655172,0.245723729866477,2.86307705141238e-05,0.233878499966525,0.00267538644470868,0.234964296315266,0.103437654219563,0.285433473851732,NA,-0.000276764114969863,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,39,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.0258620689655172,0.245751263097187,2.96180384628867e-06,0.233792656405449,0.00267538644470868,0.234990623956405,0.103437654219563,0.28546545654096,NA,-2.86307705141238e-05,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,40,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.00267538644470868,0.102965789215416,0.998904780918853,0.692162613959534,2.96180384628867e-06,0.102435798412525,2.96180384628867e-06,0.102435798412525,NA,0.0105871177844166,4,"Hand labour tool & accessory",1,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,41,4,2,"Kitchen & utensil","Hand labour tool & accessory","stimuli/m5.png",0.00267538644470868,0.101664106550627,0.998904780918853,0.696054261778059,2.96180384628867e-06,0.101140815835657,3.06393501340207e-07,0.101140815835657,NA,-2.96180384628867e-06,1,"Outdoor activity & sport item",0,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,42,4,1,"Outdoor activity & sport item","Hand labour tool & accessory","stimuli/m5.png",0.00267538644470868,0.10166415927542,0.103334977336433,0.696054622764037,2.96180384628867e-06,0.101140868289063,3.06393501340207e-07,0.10114034967148,NA,-0.998904780918853,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,43,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.000276764114969863,0.237854288826583,0.103334977336433,0.288886938525379,2.96180384628867e-06,0.236629993004963,3.06393501340207e-07,0.236628779643075,NA,-0.00267538644470868,3,"Electronic device & accessory",0,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,44,1,2,"Kitchen & utensil","Outdoor activity & sport item","stimuli/m2.png",0.00267538644470868,0.2457541109616,2.96180384628867e-06,0.233783777286785,0.00267538644470868,0.234993347122206,0.103437654219563,0.285468764629409,NA,-0.0258620689655172,3,"Electronic device & accessory",0,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,45,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.000276764114969863,0.237015653568918,0.103334977336433,0.289204818385587,2.96180384628867e-06,0.236890371371259,3.16958794489869e-08,0.236889156674236,NA,-3.06393501340207e-07,1,"Outdoor activity & sport item",0,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,46,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.00267538644470868,0.237549561857506,2.96180384628867e-06,0.236326834542205,0.00267538644470868,0.237549561857506,0.907252171126162,0.288574041742782,NA,0.896562345780437,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,47,1,4,"Hand labour tool & accessory","Outdoor activity & sport item","stimuli/m2.png",0.00267538644470868,0.114535833069806,2.96180384628867e-06,0.113946288342465,0.00267538644470868,0.114535833069806,0.0938536728751201,0.656982045517922,NA,-0.907252171126162,1,"Outdoor activity & sport item",0,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,48,1,3,"Electronic device & accessory","Outdoor activity & sport item","stimuli/m2.png",0.00267538644470868,0.238813247700018,3.06393501340207e-07,0.237584015875992,0.00267538644470868,0.238813247700018,0.0938536728751201,0.284789488723972,NA,-2.96180384628867e-06,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,1,49,2,2,"Kitchen & utensil","Kitchen & utensil","stimuli/m2.png",0.000276764114969863,0.23881353863552,3.06393501340207e-07,0.237583087058685,0.00267538644470868,0.23881353863552,0.0938536728751201,0.284789835670274,NA,-0.00267538644470868,3,"Electronic device & accessory",0,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,0,50,2,4,"Hand labour tool & accessory","Kitchen & utensil","stimuli/m2.png",0.000276764114969863,0.237972577265976,3.06393501340207e-07,0.237845569654494,0.00267538644470868,0.239077380638381,0.0097090006422538,0.285104472441149,NA,-0.0938536728751201,1,"Outdoor activity & sport item",0,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,0,51,3,1,"Outdoor activity & sport item","Electronic device & accessory","stimuli/m5.png",0.000276764114969863,0.237015683351825,0.103334977336433,0.289204854726478,2.96180384628867e-06,0.236890401138423,0.896551727416815,0.236889060783274,NA,0.999999968304121,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,0,52,3,1,"Outdoor activity & sport item","Electronic device & accessory","stimuli/m5.png",0.000276764114969863,0.112809753001832,0.103334977336433,0.137649660002441,2.96180384628867e-06,0.112750123801986,0.98929845456036,0.636790463193742,NA,0.103448272583185,1,"Outdoor activity & sport item",1,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,0,53,3,4,"Hand labour tool & accessory","Electronic device & accessory","stimuli/m5.png",0.000276764114969863,0.100284417902816,0.103334977336433,0.122366335006878,2.96180384628867e-06,0.10023140936909,0.102341219437279,0.677117837721216,NA,-0.98929845456036,1,"Outdoor activity & sport item",0,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,0,54,3,4,"Hand labour tool & accessory","Electronic device & accessory","stimuli/m5.png",0.000276764114969863,0.225351201491878,0.907241549379631,0.274971936743755,2.96180384628867e-06,0.225232084913108,0.102341219437279,0.274444776851259,NA,0.896665022663567,4,"Hand labour tool & accessory",1,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,0,55,3,4,"Hand labour tool & accessory","Electronic device & accessory","stimuli/m5.png",0.000276764114969863,0.111360110660704,0.990404298211686,0.641718327562406,2.96180384628867e-06,0.111301247715641,0.102341219437279,0.13562031406125,NA,0.0927584506203689,4,"Hand labour tool & accessory",1,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,1,56,2,2,"Kitchen & utensil","Kitchen & utensil","stimuli/m2.png",0.000276764114969863,0.248602251302191,3.16958794489869e-08,0.248469570560108,0.00267538644470868,0.249756403636807,0.0097090006422538,0.253171774500894,NA,-3.06393501340207e-07,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,1,57,3,3,"Electronic device & accessory","Electronic device & accessory","stimuli/m5.png",0.000276764114969863,0.100162931891901,0.102455617056381,0.67774329118778,2.96180384628867e-06,0.100109987573488,0.102341219437279,0.121983789346831,NA,-0.990404298211686,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,1,58,3,3,"Electronic device & accessory","Electronic device & accessory","stimuli/m5.png",0.896580354908445,0.225456382929336,0.102455617056381,0.274633533871324,2.96180384628867e-06,0.225337210753556,0.102341219437279,0.274572872445784,NA,0.99972323588503,3,"Electronic device & accessory",1,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,1,59,2,2,"Kitchen & utensil","Kitchen & utensil","stimuli/m2.png",0.000276764114969863,0.248602284068169,3.16958794489869e-08,0.248469471507789,0.896828488252901,0.249756436554903,0.0097090006422538,0.253171807869139,NA,0.997324613555291,2,"Kitchen & utensil",1,2,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,1,60,2,2,"Kitchen & utensil","Kitchen & utensil","stimuli/m2.png",0.000276764114969863,0.115397730684874,3.16958794489869e-08,0.115336080937239,0.989327084991679,0.651747348150843,0.0097090006422538,0.117518840227045,NA,0.103171511747099,2,"Kitchen & utensil",1,2,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,0,61,3,4,"Hand labour tool & accessory","Electronic device & accessory","stimuli/m5.png",0.0927496918870805,0.621670777999877,0.102455617056381,0.134145952422461,2.96180384628867e-06,0.110066947494182,0.102341219437279,0.13411632208348,NA,-0.896580354908445,3,"Electronic device & accessory",0,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,1,62,3,3,"Electronic device & accessory","Electronic device & accessory","stimuli/m5.png",0.906146519850388,0.258155249101518,0.102455617056381,0.263039344761077,2.96180384628867e-06,0.215824161861732,0.102341219437279,0.262981244275673,NA,0.90725030811292,3,"Electronic device & accessory",1,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,1,63,2,2,"Kitchen & utensil","Kitchen & utensil","stimuli/m2.png",2.86307705141238e-05,0.1023521079583,3.16958794489869e-08,0.102297427666165,0.989327084991679,0.691117036641161,0.0097090006422538,0.104233427734375,NA,-0.000276764114969863,3,"Electronic device & accessory",0,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,1,64,2,2,"Kitchen & utensil","Kitchen & utensil","stimuli/m2.png",2.86307705141238e-05,0.102308093514659,3.16958794489869e-08,0.102302443624431,0.998895905343967,0.691150924240216,0.0097090006422538,0.104238538620694,NA,0.0106729150083206,2,"Kitchen & utensil",1,2,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,0,65,3,2,"Kitchen & utensil","Electronic device & accessory","stimuli/m5.png",0.906146519850388,0.62600559630749,0.010598856936867,0.132608935727375,2.96180384628867e-06,0.108805823078419,0.102341219437279,0.132579644886716,NA,-0.102455617056381,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,1,66,3,3,"Electronic device & accessory","Electronic device & accessory","stimuli/m5.png",0.990291019294868,0.639795688817184,0.010598856936867,0.11350143399104,2.96180384628867e-06,0.111202674439965,0.102341219437279,0.135500202751812,NA,0.0938534801496124,3,"Electronic device & accessory",1,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,1,67,2,2,"Kitchen & utensil","Kitchen & utensil","stimuli/m2.png",2.86307705141238e-05,0.101006163132012,3.16958794489869e-08,0.101000585139946,0.999885783311445,0.69508120953408,0.0097090006422538,0.102912042193962,NA,0.00110409465603312,2,"Kitchen & utensil",1,2,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,0,68,2,4,"Hand labour tool & accessory","Kitchen & utensil","stimuli/m2.png",2.86307705141238e-05,0.100872012395661,3.16958794489869e-08,0.100866441811971,0.103436460342563,0.695486185616727,0.0097090006422538,0.102775360175641,NA,-0.999885783311445,2,"Kitchen & utensil",0,2,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,0,69,2,4,"Hand labour tool & accessory","Kitchen & utensil","stimuli/m2.png",2.86307705141238e-05,0.235858475738961,3.16958794489869e-08,0.235845450625782,0.103436460342563,0.287987198865628,0.00100437937678488,0.240308874769629,NA,-0.0097090006422538,1,"Outdoor activity & sport item",0,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,1,70,3,3,"Electronic device & accessory","Electronic device & accessory","stimuli/m5.png",0.998995622685676,0.676331482708217,0.010598856936867,0.10198889827203,2.96180384628867e-06,0.0999233036291914,0.102341219437279,0.121756315390561,NA,0.00970898070513226,3,"Electronic device & accessory",1,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,1,71,2,2,"Kitchen & utensil","Kitchen & utensil","stimuli/m2.png",2.96180384628867e-06,0.236807023929733,3.16958794489869e-08,0.236793946433669,0.103436460342563,0.289145392293249,0.00100437937678488,0.23725363734335,NA,-2.86307705141238e-05,3,"Electronic device & accessory",0,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,0,72,3,1,"Outdoor activity & sport item","Electronic device & accessory","stimuli/m5.png",0.103344374760587,0.680000109785046,0.010598856936867,0.100832903129631,2.96180384628867e-06,0.0987907210092704,0.102341219437279,0.120376266076052,NA,-0.998995622685676,3,"Electronic device & accessory",0,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",3,1,73,2,2,"Kitchen & utensil","Kitchen & utensil","stimuli/m2.png",2.96180384628867e-06,0.23679806571035,3.27888408092968e-09,0.236796725877646,0.103436460342563,0.28914878622891,0.00100437937678488,0.237256422183094,NA,-3.16958794489869e-08,4,"Hand labour tool & accessory",0,4,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,1,74,3,3,"Electronic device & accessory","Electronic device & accessory","stimuli/m5.png",0.103344374760587,0.273733675871498,0.010598856936867,0.228848646972881,2.96180384628867e-06,0.224213745064761,0.0105870227004081,0.27320393209086,NA,-0.102341219437279,1,"Outdoor activity & sport item",0,1,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,0,75,3,4,"Hand labour tool & accessory","Electronic device & accessory","stimuli/m5.png",0.0106907973890263,0.286440315731204,0.010598856936867,0.239471736478429,2.96180384628867e-06,0.234621683733846,0.0105870227004081,0.239466264056521,NA,-0.103344374760587,3,"Electronic device & accessory",0,3,20
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",3,1,76,3,3,"Electronic device & accessory","Electronic device & accessory","stimuli/m5.png",0.0106907973890263,0.251307108464138,0.010598856936867,0.251262495314422,3.06393501340207e-07,0.246173642772026,0.0105870227004081,0.251256753449415,NA,-2.96180384628867e-06,2,"Kitchen & utensil",0,2,20
